initial_training_observations,evaluation_view,model_id,model_name,model_family,interval_strategy,fuzzy_order,interval_count,parameter_setting,forecast_target,correction_weight,anchor_model_id,mae,rmse,smape,mase,forecast_count,mae_rank,rmse_rank,smape_rank,mase_rank
30,normal_volatility,chen_change_adaptive_k9_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w050,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.017002206495370365,0.022036564797019223,4.330481801750004,0.5189604004499742,25,10,8,14,11
30,normal_volatility,chen_change_adaptive_k11_w025,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w025,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.01701560818045455,0.02150226062164945,4.202564172005208,0.520185671998296,25,11,3,6,12
30,normal_volatility,chen_change_equal_k5_w075,Chen FTS Absolute Change Correction Equal Intervals k=5 w075,fuzzy_time_series,equal_length,1,5,forecast_target=absolute_change;k=5;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.0170678725975983,0.023892384996484963,4.383033680775461,0.5176670822905508,25,12,26,17,10
30,normal_volatility,chen_pct_change_adaptive_k11_w025,Chen FTS Percentage Change Correction Adaptive Intervals k=11 w025,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=percentage_change;k=11;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.25,baseline_naive,0.017189293819211984,0.02292704914350429,4.319260249494326,0.5223105947694809,25,13,16,13,13
30,normal_volatility,chen_pct_change_equal_k9_w025,Chen FTS Percentage Change Correction Equal Intervals k=9 w025,fuzzy_time_series,equal_length,1,9,forecast_target=percentage_change;k=9;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.25,baseline_naive,0.017333097351956046,0.023217113403703582,4.291277069606517,0.5277648363854225,25,14,19,10,14
30,normal_volatility,chen_change_adaptive_k7_w025,Chen FTS Absolute Change Correction Adaptive Intervals k=7 w025,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=absolute_change;k=7;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.017471492980518703,0.021785744215192138,4.310927316831866,0.5342462755281419,25,15,4,12,16
30,normal_volatility,chen_change_equal_k5_w100,Chen FTS Absolute Change Correction Equal Intervals k=5 w100,fuzzy_time_series,equal_length,1,5,forecast_target=absolute_change;k=5;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.0175716420511649,0.02538088995120311,4.570988369488195,0.5317076351498303,25,16,36,25,15
30,normal_volatility,chen_change_adaptive_k9_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w075,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.01761964210972222,0.023855460232998144,4.563752352817973,0.5374198270603407,25,17,25,24,18
30,normal_volatility,chen_pct_change_adaptive_k9_w050,Chen FTS Percentage Change Correction Adaptive Intervals k=9 w050,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=percentage_change;k=9;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.0176645262189462,0.02294854136295079,4.435890905122495,0.5359141115107311,25,18,17,19,17
30,normal_volatility,chen_pct_change_adaptive_k7_w025,Chen FTS Percentage Change Correction Adaptive Intervals k=7 w025,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=percentage_change;k=7;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.25,baseline_naive,0.01783695114749481,0.02284413113392036,4.364113084215425,0.5428340071762622,25,19,14,16,19
30,normal_volatility,chen_pct_change_equal_k11_w025,Chen FTS Percentage Change Correction Equal Intervals k=11 w025,fuzzy_time_series,equal_length,1,11,forecast_target=percentage_change;k=11;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.25,baseline_naive,0.01794831680947162,0.02321420840118923,4.488848397132343,0.54735509830614,25,20,18,21,23
30,normal_volatility,chen_pct_change_adaptive_k5_w050,Chen FTS Percentage Change Correction Adaptive Intervals k=5 w050,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=percentage_change;k=5;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.01798239787974254,0.023361097491928915,4.561472145329954,0.5469803428286256,25,21,21,23,22
30,normal_volatility,chen_change_adaptive_k5_w025,Chen FTS Absolute Change Correction Adaptive Intervals k=5 w025,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=absolute_change;k=5;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.017989274433145373,0.022372785298650954,4.388292200507865,0.54841587437345,25,22,10,18,24
30,normal_volatility,chen_change_equal_k7_w075,Chen FTS Absolute Change Correction Equal Intervals k=7 w075,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.017999899730375288,0.024302982420559904,4.676093080286787,0.5444005281771271,25,23,27,29,20
30,normal_volatility,chen_change_equal_k9_w025,Chen FTS Absolute Change Correction Equal Intervals k=9 w025,fuzzy_time_series,equal_length,1,9,forecast_target=absolute_change;k=9;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.018004720265372223,0.02358374609952583,4.356538182482107,0.5467647107633128,25,24,22,15,21
30,normal_volatility,chen_change_adaptive_k11_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w050,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.018019384044242425,0.022024228253057946,4.504608038278357,0.5507561312981377,25,25,7,22,25
30,normal_volatility,chen_pct_change_equal_k7_w050,Chen FTS Percentage Change Correction Equal Intervals k=7 w050,fuzzy_time_series,equal_length,1,7,forecast_target=percentage_change;k=7;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.01826720416865095,0.025481714591009407,4.682117753331903,0.5527900925442776,25,26,37,30,26
30,normal_volatility,chen_pct_change_equal_k5_w050,Chen FTS Percentage Change Correction Equal Intervals k=5 w050,fuzzy_time_series,equal_length,1,5,forecast_target=percentage_change;k=5;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.01828384854233478,0.02490284683907653,4.626098884122647,0.5528311644073793,25,27,33,27,27
30,normal_volatility,chen_change_equal_k11_w025,Chen FTS Absolute Change Correction Equal Intervals k=11 w025,fuzzy_time_series,equal_length,1,11,forecast_target=absolute_change;k=11;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.01829798100271874,0.02473672031235768,4.485957597101287,0.5560381924179758,25,28,29,20,28
30,normal_volatility,chen_pct_change_equal_k9_w050,Chen FTS Percentage Change Correction Equal Intervals k=9 w050,fuzzy_time_series,equal_length,1,9,forecast_target=percentage_change;k=9;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.018334189903912092,0.024846153232416287,4.620409553375818,0.5562821256058119,25,29,31,26,29
30,normal_volatility,chen_change_adaptive_k7_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=7 w050,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=absolute_change;k=7;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.01861098116103741,0.0226826838213199,4.657222002865405,0.5692450038912509,25,30,12,28,31
30,normal_volatility,chen_pct_change_adaptive_k11_w050,Chen FTS Percentage Change Correction Adaptive Intervals k=11 w050,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=percentage_change;k=11;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.018738582099280907,0.024820683313024335,4.795507834069191,0.5678354926861184,25,31,30,33,30
30,normal_volatility,chen_pct_change_adaptive_k9_w075,Chen FTS Percentage Change Correction Adaptive Intervals k=9 w075,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=percentage_change;k=9;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.018987205276479874,0.02510863474846156,4.792020973355821,0.573471209312993,25,32,35,32,32
30,normal_volatility,chen_pct_change_adaptive_k5_w075,Chen FTS Percentage Change Correction Adaptive Intervals k=5 w075,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=percentage_change;k=5;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.019280185477696502,0.025049886192266054,4.942827761481891,0.5853558180480806,25,33,34,38,34
30,normal_volatility,chen_change_equal_k7_w100,Chen FTS Absolute Change Correction Equal Intervals k=7 w100,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.019286532707167035,0.027824680691236406,5.0417528174154524,0.5804158322335953,25,34,47,40,33
30,normal_volatility,chen_pct_change_equal_k9_w075,Chen FTS Percentage Change Correction Equal Intervals k=9 w075,fuzzy_time_series,equal_length,1,9,forecast_target=percentage_change;k=9;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.019355498616791346,0.027092338507881383,4.941793970355043,0.5854287545224444,25,35,44,37,35
30,normal_volatility,chen_change_adaptive_k9_w100,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w100,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.019464321986296294,0.026696483001740663,5.060372836749795,0.5929471870840731,25,36,42,42,37
30,normal_volatility,chen_change_adaptive_k11_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w075,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.019515070866363633,0.023817265455655844,4.891831520429917,0.5956845291190332,25,37,24,36,39
30,normal_volatility,chen_pct_change_adaptive_k7_w050,Chen FTS Percentage Change Correction Adaptive Intervals k=7 w050,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=percentage_change;k=7;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.019541897494989628,0.02431719695925501,4.834325046590034,0.59234886923749,25,38,28,35,36
30,normal_volatility,chen_change_adaptive_k5_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=5 w050,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=absolute_change;k=5;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.019646544066290756,0.023622719818261553,4.8203781577021125,0.597584201581867,25,39,23,34,40
30,normal_volatility,chen_change_equal_k9_w050,Chen FTS Absolute Change Correction Equal Intervals k=9 w050,fuzzy_time_series,equal_length,1,9,forecast_target=absolute_change;k=9;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.019677435730744434,0.02673612432488108,4.7387465184385675,0.5942818743615922,25,40,43,31,38
30,normal_volatility,chen_change_adaptive_k7_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=7 w075,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=absolute_change;k=7;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.01985004558441326,0.02487489420812416,5.009213463558394,0.6071125691009877,25,41,32,39,41
30,normal_volatility,chen_change_equal_k11_w050,Chen FTS Absolute Change Correction Equal Intervals k=11 w050,fuzzy_time_series,equal_length,1,11,forecast_target=absolute_change;k=11;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.020569081221437507,0.028993338852480552,5.058546553370815,0.6216195993503659,25,42,52,41,42
30,normal_volatility,chen_pct_change_equal_k11_w050,Chen FTS Percentage Change Correction Equal Intervals k=11 w050,fuzzy_time_series,equal_length,1,11,forecast_target=percentage_change;k=11;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.5,baseline_naive,0.02071571793435674,0.026033496485880884,5.2220731678412005,0.6284896733448457,25,43,39,44,43
30,normal_volatility,chen_pct_change_equal_k9_w100,Chen FTS Percentage Change Correction Equal Intervals k=9 w100,fuzzy_time_series,equal_length,1,9,forecast_target=percentage_change;k=9;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.02087187020474278,0.029816518591733666,5.341442055333362,0.6305112820725715,25,44,55,48,45
30,normal_volatility,chen_pct_change_adaptive_k9_w100,Chen FTS Percentage Change Correction Adaptive Intervals k=9 w100,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=percentage_change;k=9;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.020907305931510262,0.02818296699670227,5.261637080550368,0.6300067056282255,25,45,49,45,44
30,normal_volatility,chen_pct_change_adaptive_k5_w100,Chen FTS Percentage Change Correction Adaptive Intervals k=5 w100,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=percentage_change;k=5;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.021067127651068017,0.02735344590528589,5.4097431005888765,0.6381692098721037,25,46,45,51,46
30,normal_volatility,chen_pct_change_adaptive_k11_w075,Chen FTS Percentage Change Correction Adaptive Intervals k=11 w075,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=percentage_change;k=11;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.02114586914892135,0.027755253412122725,5.409107655792101,0.6409829636352241,25,47,46,50,47
30,normal_volatility,chen_pct_change_adaptive_k7_w075,Chen FTS Percentage Change Correction Adaptive Intervals k=7 w075,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=percentage_change;k=7;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.021307670619686424,0.02659923120985179,5.303773001570127,0.643757300786671,25,48,40,47,49
30,normal_volatility,chen_change_equal_k9_w075,Chen FTS Absolute Change Correction Equal Intervals k=9 w075,fuzzy_time_series,equal_length,1,9,forecast_target=absolute_change;k=9;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.021350151196116666,0.03122476053337471,5.097962911267475,0.6417990379598721,25,49,57,43,48
30,normal_volatility,chen_change_adaptive_k5_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=5 w075,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=absolute_change;k=5;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.021513911070527067,0.025914821775548918,5.286224321114415,0.6532443972700435,25,50,38,46,50
30,normal_volatility,chen_change_adaptive_k11_w100,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w100,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.02173994427030304,0.026625809335463994,5.4174944870746575,0.6629361070727579,25,51,41,52,53
30,normal_volatility,chen_pct_change_equal_k7_w075,Chen FTS Percentage Change Correction Equal Intervals k=7 w075,fuzzy_time_series,equal_length,1,7,forecast_target=percentage_change;k=7;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.02175930985603012,0.028579292887519456,5.485297457137273,0.6597893397116289,25,52,51,54,51
30,normal_volatility,chen_pct_change_equal_k5_w075,Chen FTS Percentage Change Correction Equal Intervals k=5 w075,fuzzy_time_series,equal_length,1,5,forecast_target=percentage_change;k=5;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.021803243165110148,0.028309082004555453,5.394841904398926,0.6604573735556174,25,53,50,49,52
30,normal_volatility,chen_change_adaptive_k7_w100,Chen FTS Absolute Change Correction Adaptive Intervals k=7 w100,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=absolute_change;k=7;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.02188120015064625,0.02806042231670761,5.520671278405281,0.6685403198986171,25,54,48,55,54
30,normal_volatility,chen_change_equal_k9_w100,Chen FTS Absolute Change Correction Equal Intervals k=9 w100,fuzzy_time_series,equal_length,1,9,forecast_target=absolute_change;k=9;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.023022866661488877,0.03656075846368877,5.4357136580196626,0.6893162015581517,25,55,63,53,55
30,normal_volatility,chen_pct_change_adaptive_k7_w100,Chen FTS Percentage Change Correction Adaptive Intervals k=7 w100,fuzzy_time_series,adaptive_quantile,1,7,forecast_target=percentage_change;k=7;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.023144892026248566,0.02950310875591938,5.7753300782942665,0.6973899548367026,25,56,54,57,57
30,normal_volatility,chen_change_equal_k11_w075,Chen FTS Absolute Change Correction Equal Intervals k=11 w075,fuzzy_time_series,equal_length,1,11,forecast_target=absolute_change;k=11;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.02317161743215625,0.03442715464411262,5.676220228122529,0.696749827958146,25,57,61,56,56
30,normal_volatility,chen_pct_change_adaptive_k11_w100,Chen FTS Percentage Change Correction Adaptive Intervals k=11 w100,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=percentage_change;k=11;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.023573776550705514,0.031440624961437666,6.010636859781864,0.7147624413502683,25,58,58,59,58
30,normal_volatility,chen_change_adaptive_k5_w100,Chen FTS Absolute Change Correction Adaptive Intervals k=5 w100,fuzzy_time_series,adaptive_quantile,1,5,forecast_target=absolute_change;k=5;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.023830546494036087,0.029003048290803225,5.828526264663069,0.7230923341327449,25,59,53,58,59
30,normal_volatility,chen_pct_change_equal_k11_w075,Chen FTS Percentage Change Correction Equal Intervals k=11 w075,fuzzy_time_series,equal_length,1,11,forecast_target=percentage_change;k=11;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,0.75,baseline_naive,0.024003576501535125,0.03025944946029889,6.039866102186669,0.7245572020134077,25,60,56,60,60
30,normal_volatility,chen_pct_change_equal_k7_w100,Chen FTS Percentage Change Correction Equal Intervals k=7 w100,fuzzy_time_series,equal_length,1,7,forecast_target=percentage_change;k=7;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.025333745408040162,0.03233885724377506,6.285833630553712,0.7694209291809594,25,61,59,63,61
30,normal_volatility,chen_pct_change_equal_k5_w100,Chen FTS Percentage Change Correction Equal Intervals k=5 w100,fuzzy_time_series,equal_length,1,5,forecast_target=percentage_change;k=5;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.025420261250721946,0.03260585932141103,6.159928793839597,0.7711866508505376,25,62,60,61,62
30,normal_volatility,chen_change_equal_k11_w100,Chen FTS Absolute Change Correction Equal Intervals k=11 w100,fuzzy_time_series,equal_length,1,11,forecast_target=absolute_change;k=11;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.025774153642875008,0.04056785881749826,6.276261512528182,0.7718800565659265,25,63,64,62,63
30,normal_volatility,chen_pct_change_equal_k11_w100,Chen FTS Percentage Change Correction Equal Intervals k=11 w100,fuzzy_time_series,equal_length,1,11,forecast_target=percentage_change;k=11;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,percentage_change,1.0,baseline_naive,0.027538328648204536,0.03539171511489484,6.892762528597104,0.8280981179301761,25,64,62,64,64
30,overall,chen_change_adaptive_k9_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w075,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.029255248707924827,0.04083467348857102,7.531064918846776,0.916645769315966,34,1,1,1,1
30,overall,chen_change_equal_k7_w075,Chen FTS Absolute Change Correction Equal Intervals k=7 w075,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.029483400748925394,0.04138432541792782,7.614558906283105,0.9171257586018642,34,2,4,3,2
30,overall,chen_change_adaptive_k9_w100,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w100,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.029492879336056637,0.04151550196593178,7.595734192687811,0.9237490714796452,34,3,7,2,3
30,overall,chen_change_equal_k7_w050,Chen FTS Absolute Change Correction Equal Intervals k=7 w050,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.02961827703639844,0.04122589711720318,7.63127444692615,0.9242645953579123,34,4,3,4,4
30,overall,chen_change_adaptive_k9_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w050,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.02992000356672112,0.041076235410543144,7.666711296447276,0.9367983005444676,34,5,2,5,6
30,overall,chen_change_equal_k5_w075,Chen FTS Absolute Change Correction Equal Intervals k=5 w075,fuzzy_time_series,equal_length,1,5,forecast_target=absolute_change;k=5;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.029949350460859683,0.04256656212030035,7.704046784689869,0.9338101075434607,34,6,15,7,5
30,overall,chen_change_equal_k5_w100,Chen FTS Absolute Change Correction Equal Intervals k=5 w100,fuzzy_time_series,equal_length,1,5,forecast_target=absolute_change;k=5;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.030107739177984854,0.04297286872451855,7.770985301525371,0.9372413154449533,34,7,22,10,7
30,overall,chen_change_equal_k7_w025,Chen FTS Absolute Change Correction Equal Intervals k=7 w025,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.03024019293836729,0.04219182512120915,7.750580007517492,0.9454955858329375,34,8,10,9,9
30,overall,chen_change_adaptive_k11_w075,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w075,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=0.75;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.75,baseline_naive,0.03035226799916443,0.04150509524685968,7.6890801253693155,0.9508152461813006,34,9,6,6,10
30,overall,chen_change_equal_k7_w100,Chen FTS Absolute Change Correction Equal Intervals k=7 w100,fuzzy_time_series,equal_length,1,7,forecast_target=absolute_change;k=7;correction_weight=1;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,1.0,baseline_naive,0.030409239724057388,0.04265458355903699,7.850041963414227,0.9419391791850584,34,10,18,13,8
30,overall,chen_change_adaptive_k11_w050,Chen FTS Absolute Change Correction Adaptive Intervals k=11 w050,fuzzy_time_series,adaptive_quantile,1,11,forecast_target=absolute_change;k=11;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.03047014268571746,0.04140018725387124,7.73568974201822,0.9543960371868243,34,11,5,8,12
30,overall,chen_change_equal_k5_w050,Chen FTS Absolute Change Correction Equal Intervals k=5 w050,fuzzy_time_series,equal_length,1,5,forecast_target=absolute_change;k=5;correction_weight=0.5;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.5,baseline_naive,0.03047211785625937,0.04264130290146194,7.792256443092401,0.951005309825001,34,12,17,11,11
30,overall,chen_change_adaptive_k9_w025,Chen FTS Absolute Change Correction Adaptive Intervals k=9 w025,fuzzy_time_series,adaptive_quantile,1,9,forecast_target=absolute_change;k=9;correction_weight=0.25;anchor=baseline_naive;fuzzy_order=1;defuzzification=frequency_weighted_midpoint,absolute_change,0.25,baseline_naive,0.03079235751865467,0.04222435995057528,7.8437503791166785,0.9632765670434805,34,13,11,12,15
